Date,Timestamp,Lat,Long,Hmax,Tp,Dirp,Sprp,Tz,Hs,TSea
2018-08-15 10:30:00,2018-08-15 10:30:00,54.649,-1.08554,0.6,9.09,11.3,32.2,2.759,0.47,13.9
2018-08-15 11:00:00,2018-08-15 11:00:00,54.64898,-1.08576,1.06,2.38,243.3,16.5,2.632,0.46,13.95
2018-08-15 11:30:00,2018-08-15 11:30:00,54.64893,-1.08591,0.54,9.09,12.7,25.4,2.759,0.45,14.0
2018-08-15 12:00:00,2018-08-15 12:00:00,54.64895,-1.08589,0.54,9.09,23.9,36.0,2.74,0.48,14.05
2018-08-15 12:30:00,2018-08-15 12:30:00,54.64891,-1.08595,0.57,8.33,21.1,21.5,2.759,0.37,14.15
2018-08-15 13:00:00,2018-08-15 13:00:00,54.64884,-1.08606,0.52,8.33,19.7,20.7,2.632,0.36,14.25
2018-08-15 13:30:00,2018-08-15 13:30:00,54.64887,-1.08595,0.81,9.09,19.7,25.1,2.632,0.38,14.15
2018-08-15 14:00:00,2018-08-15 14:00:00,54.64885,-1.08604,0.47,9.09,18.3,22.0,2.649,0.41,13.9
2018-08-15 14:30:00,2018-08-15 14:30:00,54.64887,-1.08595,0.48,9.09,16.9,30.8,2.667,0.43,13.75
2018-08-15 15:00:00,2018-08-15 15:00:00,54.64881,-1.08582,0.75,8.33,14.1,30.0,2.516,0.34,13.7
2018-08-15 15:30:00,2018-08-15 15:30:00,54.64894,-1.08466,0.59,2.13,227.8,22.9,2.395,0.38,13.65
2018-08-15 16:00:00,2018-08-15 16:00:00,54.64837,-1.08443,0.61,2.17,240.5,25.7,2.454,0.43,13.65
2018-08-15 16:30:00,2018-08-15 16:30:00,54.64832,-1.08443,0.48,2.33,236.3,25.2,2.353,0.4,13.6
2018-08-15 17:00:00,2018-08-15 17:00:00,54.64835,-1.08441,0.43,2.27,222.2,20.3,2.454,0.43,13.8
2018-08-15 17:30:00,2018-08-15 17:30:00,54.64829,-1.08445,0.66,2.0,230.6,22.0,2.454,0.34,13.65
2018-08-15 18:00:00,2018-08-15 18:00:00,54.6483,-1.08441,0.55,1.82,237.7,22.2,2.339,0.31,13.75
2018-08-15 18:30:00,2018-08-15 18:30:00,54.64831,-1.08436,0.5,2.0,240.5,23.4,2.247,0.39,14.3
2018-08-15 19:00:00,2018-08-15 19:00:00,54.64828,-1.08438,0.31,1.92,229.2,24.3,2.222,0.33,14.05
2018-08-15 19:30:00,2018-08-15 19:30:00,54.64827,-1.08441,0.41,2.0,222.2,23.1,2.286,0.35,14.0
2018-08-15 20:00:00,2018-08-15 20:00:00,54.64835,-1.08441,0.38,8.33,9.8,26.3,2.685,0.25,13.9
2018-08-15 20:30:00,2018-08-15 20:30:00,54.64838,-1.08438,0.46,7.69,9.8,22.0,2.721,0.23,13.85
2018-08-15 21:00:00,2018-08-15 21:00:00,54.64849,-1.08436,0.42,8.33,358.6,35.1,2.395,0.26,13.8
2018-08-15 21:30:00,2018-08-15 21:30:00,54.64857,-1.08436,0.39,1.92,215.2,18.2,2.299,0.29,13.75
2018-08-15 22:00:00,2018-08-15 22:00:00,54.64881,-1.08451,0.36,8.33,8.4,21.7,2.516,0.24,13.75
2018-08-15 22:30:00,2018-08-15 22:30:00,54.64899,-1.08486,0.31,8.33,9.8,34.2,2.273,0.28,13.75
2018-08-15 23:00:00,2018-08-15 23:00:00,54.64902,-1.08541,0.27,8.33,11.3,35.8,2.353,0.24,13.75
2018-08-15 23:30:00,2018-08-15 23:30:00,54.64897,-1.08578,0.24,8.33,11.3,29.9,2.667,0.19,13.75
2018-08-16 00:00:00,2018-08-16 00:00:00,54.64894,-1.08584,0.23,7.69,15.5,22.2,3.54,0.17,13.8
2018-08-16 00:30:00,2018-08-16 00:30:00,54.64894,-1.08591,0.33,8.33,14.1,29.1,4.494,0.15,13.9
2018-08-16 01:00:00,2018-08-16 01:00:00,54.64889,-1.08595,0.32,8.33,15.5,23.2,4.762,0.16,13.95
2018-08-16 01:30:00,2018-08-16 01:30:00,54.64887,-1.08599,0.3,8.33,18.3,27.9,2.778,0.19,14.0
2018-08-16 02:00:00,2018-08-16 02:00:00,54.64876,-1.0861,0.28,1.75,215.2,24.4,2.235,0.22,14.15
2018-08-16 02:30:00,2018-08-16 02:30:00,54.64875,-1.0861,0.44,7.69,9.8,26.3,2.41,0.18,13.85
2018-08-16 03:00:00,2018-08-16 03:00:00,54.64875,-1.08599,0.24,2.0,237.7,16.3,2.273,0.23,13.75
2018-08-16 03:30:00,2018-08-16 03:30:00,54.64868,-1.08574,0.26,7.69,11.3,25.3,2.326,0.23,13.75
2018-08-16 04:00:00,2018-08-16 04:00:00,54.6485,-1.08464,0.35,7.69,15.5,23.5,2.667,0.17,13.7
2018-08-16 04:30:00,2018-08-16 04:30:00,54.64827,-1.08449,0.22,7.69,5.6,22.9,2.837,0.17,13.7
2018-08-16 05:00:00,2018-08-16 05:00:00,54.64822,-1.08454,0.19,7.69,5.6,25.4,3.509,0.16,13.95
2018-08-16 05:30:00,2018-08-16 05:30:00,54.64824,-1.08454,0.21,7.14,9.8,27.4,4.167,0.13,14.05
2018-08-16 06:00:00,2018-08-16 06:00:00,54.6483,-1.08447,0.26,7.69,12.7,33.2,3.81,0.13,13.95
2018-08-16 06:30:00,2018-08-16 06:30:00,54.64829,-1.08443,0.28,7.69,15.5,39.6,3.96,0.14,13.9
2018-08-16 07:00:00,2018-08-16 07:00:00,54.6482,-1.08451,0.31,1.72,232.0,26.2,2.963,0.17,13.95
2018-08-16 07:30:00,2018-08-16 07:30:00,54.64823,-1.08447,0.38,1.75,241.9,27.2,2.454,0.19,13.9
2018-08-16 08:00:00,2018-08-16 08:00:00,54.64824,-1.08447,0.42,1.72,246.1,27.3,2.817,0.19,13.8
2018-08-16 08:30:00,2018-08-16 08:30:00,54.64833,-1.08441,0.44,1.82,248.9,25.7,2.198,0.25,13.75
2018-08-16 09:00:00,2018-08-16 09:00:00,54.64839,-1.08438,0.36,1.85,257.3,16.7,2.128,0.29,13.65
2018-08-16 09:30:00,2018-08-16 09:30:00,54.64843,-1.08436,0.3,1.89,264.4,19.1,2.198,0.27,13.6
2018-08-16 10:00:00,2018-08-16 10:00:00,54.64851,-1.08436,0.36,1.72,267.2,24.4,2.235,0.22,13.55
2018-08-16 10:30:00,2018-08-16 10:30:00,54.64869,-1.08449,0.29,1.82,281.3,22.4,2.41,0.19,13.65
2018-08-16 11:00:00,2018-08-16 11:00:00,54.64895,-1.08499,0.43,1.85,284.1,18.7,2.339,0.24,13.65
2018-08-16 11:30:00,2018-08-16 11:30:00,54.64898,-1.08565,0.35,2.0,279.8,20.7,2.26,0.23,13.7
2018-08-16 12:00:00,2018-08-16 12:00:00,54.64893,-1.08587,0.35,1.89,251.7,22.7,2.312,0.27,13.8
2018-08-16 12:30:00,2018-08-16 12:30:00,54.6489,-1.08591,0.49,1.85,257.3,20.0,2.312,0.24,13.85
2018-08-16 13:00:00,2018-08-16 13:00:00,54.64888,-1.08595,0.51,2.0,254.5,22.7,2.286,0.25,13.85
2018-08-16 13:30:00,2018-08-16 13:30:00,54.64884,-1.08602,0.44,2.17,257.3,19.7,2.312,0.31,13.85
2018-08-16 14:00:00,2018-08-16 14:00:00,54.6488,-1.08608,0.44,2.38,268.6,17.9,2.326,0.34,14.05
2018-08-16 14:30:00,2018-08-16 14:30:00,54.64882,-1.08602,0.57,2.27,265.8,22.6,2.326,0.28,13.95
2018-08-16 15:00:00,2018-08-16 15:00:00,54.64875,-1.08604,0.59,2.22,264.4,21.5,2.367,0.31,13.8
2018-08-16 15:30:00,2018-08-16 15:30:00,54.64876,-1.0855,0.63,2.33,257.3,17.7,2.339,0.37,13.75
2018-08-16 16:00:00,2018-08-16 16:00:00,54.64874,-1.08447,0.5,2.38,260.2,18.5,2.381,0.43,13.7
2018-08-16 16:30:00,2018-08-16 16:30:00,54.64837,-1.08441,0.54,2.33,261.6,20.0,2.299,0.37,13.65
2018-08-16 17:00:00,2018-08-16 17:00:00,54.6483,-1.08443,0.8,2.22,260.2,23.1,2.235,0.38,13.65
2018-08-16 17:30:00,2018-08-16 17:30:00,54.64829,-1.08445,0.6,2.22,260.2,25.0,2.198,0.39,13.7
2018-08-16 18:00:00,2018-08-16 18:00:00,54.64828,-1.08445,0.57,2.27,277.0,23.5,2.26,0.43,13.7
2018-08-16 18:30:00,2018-08-16 18:30:00,54.64828,-1.08443,0.54,2.13,254.5,26.3,2.174,0.42,13.55
2018-08-16 19:00:00,2018-08-16 19:00:00,54.64827,-1.08443,0.46,2.08,255.9,25.4,2.128,0.39,13.55
2018-08-16 19:30:00,2018-08-16 19:30:00,54.64827,-1.08441,0.41,2.04,263.0,21.7,2.186,0.34,13.6
2018-08-16 20:00:00,2018-08-16 20:00:00,54.64822,-1.08447,0.44,1.89,244.7,24.5,2.198,0.31,13.9
2018-08-16 20:30:00,2018-08-16 20:30:00,54.64823,-1.08449,0.38,1.72,250.3,25.6,2.21,0.28,13.65
2018-08-16 21:00:00,2018-08-16 21:00:00,54.64829,-1.08445,0.32,1.92,234.8,26.0,2.222,0.29,13.5
2018-08-16 21:30:00,2018-08-16 21:30:00,54.64835,-1.08441,0.38,5.88,95.6,28.3,2.381,0.25,13.4
2018-08-16 22:00:00,2018-08-16 22:00:00,54.64847,-1.08436,0.41,1.72,248.9,28.1,2.312,0.23,13.35
2018-08-16 22:30:00,2018-08-16 22:30:00,54.6486,-1.08438,0.32,1.79,241.9,20.1,2.339,0.24,13.3
2018-08-16 23:00:00,2018-08-16 23:00:00,54.64887,-1.08462,0.27,1.92,244.7,18.4,2.247,0.26,13.3
2018-08-16 23:30:00,2018-08-16 23:30:00,54.64898,-1.08496,0.28,1.79,253.1,20.0,2.286,0.22,13.3
2018-08-17 00:00:00,2018-08-17 00:00:00,54.649,-1.08559,0.27,1.75,248.9,20.7,2.353,0.21,13.35
2018-08-17 00:30:00,2018-08-17 00:30:00,54.64893,-1.08582,0.26,5.88,94.2,24.1,2.581,0.19,13.4
2018-08-17 01:00:00,2018-08-17 01:00:00,54.64886,-1.08597,0.22,5.26,92.8,30.9,3.448,0.14,13.45
2018-08-17 01:30:00,2018-08-17 01:30:00,54.64889,-1.08593,0.16,1.75,251.7,17.7,2.326,0.16,13.55
2018-08-17 02:00:00,2018-08-17 02:00:00,54.64888,-1.08597,0.17,1.72,247.5,24.8,2.532,0.14,13.55
2018-08-17 02:30:00,2018-08-17 02:30:00,54.64891,-1.08593,0.21,5.56,77.3,35.5,3.636,0.11,13.6
2018-08-17 03:00:00,2018-08-17 03:00:00,54.64883,-1.08604,0.19,5.26,80.2,39.2,4.494,0.12,13.85
2018-08-17 03:30:00,2018-08-17 03:30:00,54.64876,-1.08606,0.22,5.56,83.0,32.3,4.0,0.11,13.8
2018-08-17 04:00:00,2018-08-17 04:00:00,54.64874,-1.08599,0.21,5.88,84.4,29.1,3.333,0.12,13.65
2018-08-17 04:30:00,2018-08-17 04:30:00,54.6487,-1.08569,0.21,1.72,239.1,21.3,2.439,0.14,13.65
2018-08-17 05:00:00,2018-08-17 05:00:00,54.64845,-1.08469,0.3,1.72,227.8,20.7,2.667,0.12,13.6
2018-08-17 05:30:00,2018-08-17 05:30:00,54.64826,-1.08454,0.27,1.75,226.4,19.9,2.439,0.15,13.65
2018-08-17 06:00:00,2018-08-17 06:00:00,54.64836,-1.08445,0.22,1.72,232.0,22.4,2.273,0.18,13.75
2018-08-17 06:30:00,2018-08-17 06:30:00,54.64835,-1.08441,0.19,6.25,80.2,31.9,3.279,0.14,13.6
2018-08-17 07:00:00,2018-08-17 07:00:00,54.64839,-1.08441,0.24,5.88,87.2,39.8,3.361,0.13,13.55
2018-08-17 07:30:00,2018-08-17 07:30:00,54.64839,-1.08441,0.33,6.25,87.2,39.2,3.478,0.13,13.55
2018-08-17 08:00:00,2018-08-17 08:00:00,54.64836,-1.08441,0.33,1.72,222.2,19.1,2.439,0.16,13.65
2018-08-17 08:30:00,2018-08-17 08:30:00,54.64821,-1.08451,0.51,1.89,225.0,18.9,2.162,0.21,13.7
2018-08-17 09:00:00,2018-08-17 09:00:00,54.64829,-1.08443,0.5,1.75,225.0,24.6,2.174,0.21,13.65
2018-08-17 09:30:00,2018-08-17 09:30:00,54.64837,-1.08441,0.52,1.96,227.8,21.9,2.139,0.28,13.65
2018-08-17 10:00:00,2018-08-17 10:00:00,54.64847,-1.08436,0.52,2.08,239.1,21.4,2.128,0.33,13.65
2018-08-17 10:30:00,2018-08-17 10:30:00,54.64855,-1.08438,0.54,2.13,251.7,17.3,2.151,0.31,13.65
2018-08-17 11:00:00,2018-08-17 11:00:00,54.64866,-1.08441,0.44,2.04,255.9,23.2,2.116,0.31,13.7
2018-08-17 11:30:00,2018-08-17 11:30:00,54.64887,-1.08462,0.53,2.08,251.7,21.8,2.26,0.35,13.75
2018-08-17 12:00:00,2018-08-17 12:00:00,54.64899,-1.08514,0.49,2.04,243.3,21.5,2.162,0.32,13.8
2018-08-17 12:30:00,2018-08-17 12:30:00,54.64899,-1.08557,0.57,2.04,251.7,21.3,2.151,0.32,13.7
2018-08-17 13:00:00,2018-08-17 13:00:00,54.64895,-1.08576,0.68,2.13,241.9,21.8,2.151,0.32,13.7
2018-08-17 13:30:00,2018-08-17 13:30:00,54.64894,-1.08584,0.61,2.22,241.9,19.1,2.26,0.38,13.7
2018-08-17 14:00:00,2018-08-17 14:00:00,54.64893,-1.08587,0.67,2.5,248.9,21.8,2.312,0.42,13.65
2018-08-17 14:30:00,2018-08-17 14:30:00,54.6489,-1.08589,0.62,2.63,258.8,19.0,2.41,0.44,13.65
2018-08-17 15:00:00,2018-08-17 15:00:00,54.64888,-1.08591,0.56,2.44,247.5,19.4,2.381,0.42,13.7
2018-08-17 15:30:00,2018-08-17 15:30:00,54.6489,-1.08584,0.49,2.56,236.3,18.5,2.381,0.43,13.75
2018-08-17 16:00:00,2018-08-17 16:00:00,54.64891,-1.08572,0.56,2.27,240.5,20.9,2.286,0.39,13.7
2018-08-17 16:30:00,2018-08-17 16:30:00,54.64891,-1.08561,0.69,2.27,232.0,22.6,2.222,0.37,13.55
2018-08-17 17:00:00,2018-08-17 17:00:00,54.64891,-1.08479,0.51,2.44,233.4,19.2,2.286,0.42,13.5
2018-08-17 17:30:00,2018-08-17 17:30:00,54.64861,-1.08441,0.45,2.38,227.8,18.9,2.299,0.41,13.45
2018-08-17 18:00:00,2018-08-17 18:00:00,54.64844,-1.08441,0.53,2.22,227.8,21.5,2.116,0.33,13.55
2018-08-17 18:30:00,2018-08-17 18:30:00,54.64836,-1.08441,0.53,2.17,216.6,21.7,2.116,0.32,13.55
2018-08-17 19:00:00,2018-08-17 19:00:00,54.64833,-1.08443,0.42,2.08,212.3,18.6,2.094,0.31,13.55
2018-08-17 19:30:00,2018-08-17 19:30:00,54.64835,-1.08438,0.45,2.08,212.3,21.4,2.139,0.31,13.5
2018-08-17 20:00:00,2018-08-17 20:00:00,54.64844,-1.08434,0.49,2.13,205.3,26.6,2.073,0.29,13.65
2018-08-17 20:30:00,2018-08-17 20:30:00,54.64839,-1.08438,0.47,1.96,205.3,22.7,2.083,0.27,13.65
2018-08-17 21:00:00,2018-08-17 21:00:00,54.6484,-1.08436,0.4,2.04,202.5,22.0,2.041,0.26,13.65
2018-08-17 21:30:00,2018-08-17 21:30:00,54.64835,-1.08441,0.38,1.92,218.0,18.1,2.041,0.26,13.65
2018-08-17 22:00:00,2018-08-17 22:00:00,54.64835,-1.08441,0.32,1.89,215.2,20.0,2.041,0.23,13.65
2018-08-17 22:30:00,2018-08-17 22:30:00,54.64836,-1.08441,0.43,1.89,209.5,16.9,2.073,0.25,13.6
2018-08-17 23:00:00,2018-08-17 23:00:00,54.6485,-1.08438,0.45,1.92,210.9,20.3,2.051,0.25,13.6
2018-08-17 23:30:00,2018-08-17 23:30:00,54.64861,-1.08441,0.43,1.92,222.2,21.0,2.02,0.27,13.55
2018-08-18 00:00:00,2018-08-18 00:00:00,54.64881,-1.08449,0.4,1.92,219.4,16.9,2.062,0.29,13.55
2018-08-18 00:30:00,2018-08-18 00:30:00,54.64896,-1.08486,0.47,1.92,233.4,19.5,2.051,0.28,13.55
2018-08-18 01:00:00,2018-08-18 01:00:00,54.64899,-1.08546,0.54,1.96,234.8,24.1,2.03,0.24,13.55
2018-08-18 01:30:00,2018-08-18 01:30:00,54.64898,-1.08563,0.45,2.27,239.1,22.8,2.186,0.35,13.55
2018-08-18 02:00:00,2018-08-18 02:00:00,54.64893,-1.0858,0.39,2.17,254.5,20.4,2.128,0.3,13.55
2018-08-18 02:30:00,2018-08-18 02:30:00,54.6489,-1.08584,0.43,2.17,251.7,18.0,2.174,0.32,13.55
2018-08-18 03:00:00,2018-08-18 03:00:00,54.64889,-1.08589,0.48,2.0,260.2,20.7,2.128,0.25,13.55
2018-08-18 03:30:00,2018-08-18 03:30:00,54.64885,-1.08591,0.65,2.0,258.8,17.6,2.062,0.24,13.55
2018-08-18 04:00:00,2018-08-18 04:00:00,54.64893,-1.08557,0.52,2.13,251.7,23.1,2.162,0.3,13.55
2018-08-18 04:30:00,2018-08-18 04:30:00,54.64895,-1.08539,0.34,2.44,248.9,18.9,2.273,0.38,13.55
2018-08-18 05:00:00,2018-08-18 05:00:00,54.64894,-1.08479,0.44,2.0,234.8,29.2,2.051,0.26,13.55
2018-08-18 05:30:00,2018-08-18 05:30:00,54.64847,-1.08438,0.5,1.72,234.8,18.9,1.961,0.2,13.55
2018-08-18 06:00:00,2018-08-18 06:00:00,54.64837,-1.08441,0.42,1.96,239.1,20.3,2.073,0.26,13.55
2018-08-18 06:30:00,2018-08-18 06:30:00,54.64835,-1.08443,0.47,2.04,240.5,24.1,2.105,0.35,13.5
2018-08-18 07:00:00,2018-08-18 07:00:00,54.64835,-1.08441,0.32,1.89,241.9,21.3,2.02,0.28,13.5
2018-08-18 07:30:00,2018-08-18 07:30:00,54.64835,-1.08441,0.44,1.82,243.3,26.0,2.03,0.28,13.45
2018-08-18 08:00:00,2018-08-18 08:00:00,54.64835,-1.08438,0.5,1.79,234.8,23.6,2.0,0.23,13.65
2018-08-18 08:30:00,2018-08-18 08:30:00,54.64824,-1.08445,0.54,2.04,247.5,22.3,2.094,0.33,13.65
2018-08-18 09:00:00,2018-08-18 09:00:00,54.64822,-1.08447,0.71,2.27,243.3,22.0,2.151,0.32,13.6
2018-08-18 09:30:00,2018-08-18 09:30:00,54.64828,-1.08445,0.74,2.33,239.1,21.5,2.235,0.41,13.5
2018-08-18 10:00:00,2018-08-18 10:00:00,54.64835,-1.08443,0.6,2.33,234.8,16.2,2.247,0.44,13.5
2018-08-18 10:30:00,2018-08-18 10:30:00,54.64843,-1.08438,0.58,2.44,239.1,19.0,2.299,0.45,13.5
2018-08-18 11:00:00,2018-08-18 11:00:00,54.64844,-1.08436,0.85,2.27,247.5,21.5,2.21,0.37,13.5
2018-08-18 11:30:00,2018-08-18 11:30:00,54.64851,-1.08438,0.77,2.27,253.1,18.4,2.235,0.42,13.55
2018-08-18 12:00:00,2018-08-18 12:00:00,54.64864,-1.08438,0.64,2.56,246.1,19.4,2.424,0.5,13.55
2018-08-18 12:30:00,2018-08-18 12:30:00,54.64874,-1.08445,0.59,2.63,241.9,22.5,2.41,0.5,13.55
2018-08-18 13:00:00,2018-08-18 13:00:00,54.64886,-1.08462,0.55,2.44,258.8,20.5,2.299,0.42,13.6
2018-08-18 13:30:00,2018-08-18 13:30:00,54.64894,-1.08492,0.61,2.38,271.4,26.2,2.299,0.4,13.6
2018-08-18 14:00:00,2018-08-18 14:00:00,54.64899,-1.08526,0.68,2.44,265.8,20.5,2.312,0.39,13.6
2018-08-18 14:30:00,2018-08-18 14:30:00,54.649,-1.08548,0.61,2.56,248.9,21.2,2.41,0.43,13.65
2018-08-18 15:00:00,2018-08-18 15:00:00,54.64899,-1.08561,0.73,2.5,251.7,23.9,2.395,0.44,13.7
2018-08-18 15:30:00,2018-08-18 15:30:00,54.64898,-1.08569,0.63,2.5,253.1,21.2,2.381,0.43,13.65
2018-08-18 16:00:00,2018-08-18 16:00:00,54.64897,-1.08561,0.74,2.63,246.1,22.3,2.353,0.42,13.65
2018-08-18 16:30:00,2018-08-18 16:30:00,54.64901,-1.08546,0.53,2.56,255.9,21.9,2.339,0.43,13.65
2018-08-18 17:00:00,2018-08-18 17:00:00,54.64899,-1.08511,0.32,2.44,250.3,17.3,2.381,0.44,13.7
2018-08-18 17:30:00,2018-08-18 17:30:00,54.6489,-1.08477,0.39,2.27,258.8,22.6,2.26,0.36,13.65
2018-08-18 18:00:00,2018-08-18 18:00:00,54.64868,-1.08438,0.34,2.08,278.4,26.1,2.286,0.21,13.65
2018-08-18 18:30:00,2018-08-18 18:30:00,54.64844,-1.08436,0.26,1.85,243.3,35.5,2.094,0.22,13.7
2018-08-18 19:00:00,2018-08-18 19:00:00,54.6484,-1.08438,0.24,1.79,247.5,24.7,2.062,0.21,13.65
2018-08-18 19:30:00,2018-08-18 19:30:00,54.6483,-1.08445,0.2,1.75,244.7,24.5,2.186,0.18,13.65
2018-08-18 20:00:00,2018-08-18 20:00:00,54.64829,-1.08443,0.21,4.55,98.4,28.5,2.797,0.19,13.65
2018-08-18 20:30:00,2018-08-18 20:30:00,54.64829,-1.08447,0.23,1.72,265.8,38.2,3.03,0.14,13.65
2018-08-18 21:00:00,2018-08-18 21:00:00,54.6483,-1.08443,0.22,5.0,78.8,37.8,4.082,0.13,13.85
2018-08-18 21:30:00,2018-08-18 21:30:00,54.64816,-1.0846,0.2,5.26,64.7,45.9,4.255,0.14,13.8
2018-08-18 22:00:00,2018-08-18 22:00:00,54.6482,-1.0846,0.23,4.76,80.2,43.4,4.651,0.13,13.8
2018-08-18 22:30:00,2018-08-18 22:30:00,54.64822,-1.08454,0.24,4.76,83.0,51.0,4.211,0.14,13.75
2018-08-18 23:00:00,2018-08-18 23:00:00,54.64822,-1.08456,0.28,4.55,84.4,47.3,4.494,0.15,13.7
2018-08-18 23:30:00,2018-08-18 23:30:00,54.6482,-1.08458,0.24,4.76,77.3,48.9,4.167,0.16,13.65
2018-08-19 00:00:00,2018-08-19 00:00:00,54.64816,-1.08477,0.25,4.55,74.5,46.3,4.545,0.16,13.6
2018-08-19 00:30:00,2018-08-19 00:30:00,54.64816,-1.08511,0.22,4.55,75.9,45.8,4.255,0.16,13.6
2018-08-19 01:00:00,2018-08-19 01:00:00,54.64853,-1.08604,0.3,4.35,64.7,50.7,4.545,0.15,13.6
2018-08-19 01:30:00,2018-08-19 01:30:00,54.64873,-1.08606,0.21,4.55,57.7,53.4,4.444,0.15,13.6
2018-08-19 02:00:00,2018-08-19 02:00:00,54.64875,-1.0861,0.23,4.17,29.5,49.2,4.545,0.17,13.65
2018-08-19 02:30:00,2018-08-19 02:30:00,54.6488,-1.08606,0.23,4.17,49.2,52.3,4.598,0.16,13.65
2018-08-19 03:00:00,2018-08-19 03:00:00,54.64877,-1.08608,0.25,4.35,26.7,42.6,4.706,0.15,13.7
2018-08-19 03:30:00,2018-08-19 03:30:00,54.6488,-1.08608,0.2,4.0,50.6,53.2,4.706,0.14,13.7
2018-08-19 04:00:00,2018-08-19 04:00:00,54.64881,-1.0861,0.24,4.0,16.9,44.4,4.124,0.15,13.7
2018-08-19 04:30:00,2018-08-19 04:30:00,54.6488,-1.0861,0.21,11.76,30.9,14.8,4.598,0.14,13.8
2018-08-19 05:00:00,2018-08-19 05:00:00,54.64887,-1.08599,0.23,11.76,38.0,16.2,4.04,0.16,14.0
2018-08-19 05:30:00,2018-08-19 05:30:00,54.64885,-1.08602,0.31,10.53,30.9,21.2,5.0,0.14,14.35
2018-08-19 06:00:00,2018-08-19 06:00:00,54.64887,-1.08593,0.27,16.67,25.3,23.6,4.878,0.14,14.15
2018-08-19 06:30:00,2018-08-19 06:30:00,54.64889,-1.08587,0.27,15.38,28.1,46.3,4.167,0.17,13.9
2018-08-19 07:00:00,2018-08-19 07:00:00,54.64897,-1.08567,0.36,7.14,36.6,31.7,3.738,0.17,13.8
2018-08-19 07:30:00,2018-08-19 07:30:00,54.64897,-1.08479,0.47,15.38,36.6,43.3,3.361,0.19,14.1
2018-08-19 08:00:00,2018-08-19 08:00:00,54.64874,-1.08447,0.45,1.72,201.1,21.9,2.424,0.26,14.0
2018-08-19 08:30:00,2018-08-19 08:30:00,54.64866,-1.08441,0.56,1.89,219.4,26.9,2.26,0.31,13.85
2018-08-19 09:00:00,2018-08-19 09:00:00,54.64857,-1.08436,0.46,2.04,218.0,20.7,2.299,0.33,13.8
2018-08-19 09:30:00,2018-08-19 09:30:00,54.64852,-1.08436,0.4,1.96,222.2,21.7,2.312,0.31,13.9
2018-08-19 10:00:00,2018-08-19 10:00:00,54.6485,-1.08436,0.63,1.92,223.6,21.5,2.454,0.28,13.9
2018-08-19 10:30:00,2018-08-19 10:30:00,54.64846,-1.08436,0.42,1.82,234.8,21.8,2.353,0.29,14.05
2018-08-19 11:00:00,2018-08-19 11:00:00,54.64837,-1.08438,0.44,1.85,250.3,23.6,2.299,0.34,14.05
2018-08-19 11:30:00,2018-08-19 11:30:00,54.64836,-1.08441,0.45,1.79,264.4,23.9,2.339,0.3,13.95
2018-08-19 12:00:00,2018-08-19 12:00:00,54.64835,-1.08438,0.46,1.92,275.6,24.2,2.381,0.32,13.95
2018-08-19 12:30:00,2018-08-19 12:30:00,54.64836,-1.08438,0.52,1.96,268.6,21.8,2.353,0.33,13.95
2018-08-19 13:00:00,2018-08-19 13:00:00,54.64835,-1.08441,0.52,2.04,278.4,23.3,2.41,0.36,13.95
2018-08-19 13:30:00,2018-08-19 13:30:00,54.64837,-1.08438,0.41,2.08,274.2,23.7,2.424,0.4,13.9
2018-08-19 14:00:00,2018-08-19 14:00:00,54.6483,-1.08443,0.4,2.17,285.5,24.1,2.454,0.34,13.85
2018-08-19 14:30:00,2018-08-19 14:30:00,54.64823,-1.08451,0.44,8.33,25.3,25.0,2.74,0.31,13.95
2018-08-19 15:00:00,2018-08-19 15:00:00,54.64826,-1.0849,0.41,8.33,25.3,26.2,2.963,0.29,14.15
2018-08-19 15:30:00,2018-08-19 15:30:00,54.64817,-1.08529,0.53,9.09,36.6,22.8,2.797,0.3,14.1
2018-08-19 16:00:00,2018-08-19 16:00:00,54.64822,-1.08572,0.5,8.33,26.7,26.2,2.985,0.29,14.1
2018-08-19 16:30:00,2018-08-19 16:30:00,54.64822,-1.08591,0.73,9.09,28.1,19.9,3.053,0.33,14.1
2018-08-19 17:00:00,2018-08-19 17:00:00,54.64817,-1.08595,1.13,8.33,26.7,17.6,2.797,0.36,14.0
2018-08-19 17:30:00,2018-08-19 17:30:00,54.64815,-1.08599,1.17,2.7,348.8,19.8,2.74,0.55,13.9
2018-08-19 18:00:00,2018-08-19 18:00:00,54.64811,-1.08593,1.29,3.57,357.2,24.1,3.053,0.72,13.85
2018-08-19 18:30:00,2018-08-19 18:30:00,54.64807,-1.08582,1.08,3.85,358.6,25.4,3.2,0.75,13.8
2018-08-19 19:00:00,2018-08-19 19:00:00,54.64797,-1.08546,1.46,4.0,357.2,21.7,3.252,0.84,13.8
2018-08-19 19:30:00,2018-08-19 19:30:00,54.64797,-1.08514,1.39,3.85,351.6,25.5,3.279,0.81,13.75
2018-08-19 20:00:00,2018-08-19 20:00:00,54.64799,-1.08499,1.33,4.35,4.2,21.6,3.448,0.91,13.75
2018-08-19 20:30:00,2018-08-19 20:30:00,54.64806,-1.08479,0.96,4.35,1.4,23.2,3.448,0.83,13.75
2018-08-19 21:00:00,2018-08-19 21:00:00,54.6481,-1.08473,1.01,4.0,354.4,23.7,3.333,0.81,13.7
